==307526== NVPROF is profiling process 307526, command: ./euler3d_adapt ../../data/cfd/fvcorr.domn.097K
==307526== Profiling application: ./euler3d_adapt ../../data/cfd/fvcorr.domn.097K
==307526== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","SrcMemType","DstMemType","Device","Context","Stream","Unified Memory","Virtual Address","Name","Correlation_ID"
2.099841,0.014561,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",79498
2.099856,0.050626,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",79507
2.099908,0.014176,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",79517
2.099922,0.050723,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",79526
2.099974,0.014528,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",79536
2.099989,0.009889,,,,,,,,,,1.853027,182.990901,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",79539
2.100010,0.007520,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",79545
2.100020,0.051074,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",79554
2.100072,0.014689,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",79564
2.100087,0.050690,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",79573
2.100139,0.014369,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",79583
2.100154,0.050594,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",79592
2.100205,0.014336,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",79602
2.100220,0.010081,,,,,,,,,,1.853027,179.505705,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",79605
2.100242,0.007713,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",79611
2.100252,0.049922,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",79620
2.100303,0.014624,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",79630
2.100318,0.050402,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",79639
2.100369,0.014401,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",79649
2.100384,0.050754,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",79658
2.100436,0.014337,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",79668
2.100451,0.010016,,,,,,,,,,1.853027,180.670629,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",79671
2.100473,0.007776,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",79677
2.100483,0.049314,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",79686
2.100533,0.014785,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",79696
2.100548,0.050498,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",79705
2.100599,0.014304,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",79715
2.100614,0.050274,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",79724
2.100665,0.014561,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",79734
2.100680,0.010048,,,,,,,,,,1.853027,180.095244,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",79737
2.100702,0.007936,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",79743
2.100712,0.050978,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",79752
2.100763,0.014465,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",79762
2.100778,0.051010,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",79771
2.100830,0.014080,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",79781
2.100845,0.050499,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",79790
2.100896,0.014112,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",79800
2.100911,0.010113,,,,,,,,,,1.853027,178.937705,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",79803
2.100933,0.007808,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",79809
2.100942,0.051394,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",79818
2.100994,0.014657,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",79828
2.101010,0.050178,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",79837
2.101061,0.014273,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",79847
2.101075,0.050306,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",79856
2.101126,0.014656,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",79866
2.101142,0.009825,,,,,,,,,,1.853027,184.182902,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",79869
2.101163,0.007969,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",79875
2.101173,0.050786,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",79884
2.101224,0.014624,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",79894
2.101239,0.050914,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",79903
2.101291,0.014305,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",79913
2.101306,0.050594,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",79922
2.101357,0.014433,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",79932
2.101372,0.009952,,,,,,,,,,1.853027,181.832498,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",79935
2.101394,0.007552,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",79941
2.101403,0.051170,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",79950
2.101455,0.014369,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",79960
2.101470,0.050562,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",79969
2.101521,0.015104,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",79979
2.101537,0.050562,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",79988
2.101588,0.014401,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",79998
2.101603,0.010208,,,,,,,,,,1.853027,177.272435,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",80001
2.101626,0.007520,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",80007
2.101635,0.051906,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",80016
2.101688,0.014721,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",80026
2.101703,0.049378,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",80035
2.101753,0.014145,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",80045
2.101768,0.051010,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",80054
2.101820,0.014240,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",80064
2.101834,0.009889,,,,,,,,,,1.853027,182.990901,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",80067
2.101856,0.007488,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",80073
2.101866,0.050114,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",80082
2.101917,0.014305,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",80092
2.101931,0.049602,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",80101
2.101982,0.014401,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",80111
2.101997,0.051298,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",80120
2.102049,0.014432,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",80130
2.102064,0.010081,,,,,,,,,,1.853027,179.505705,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",80133
2.102085,0.007425,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",80139
2.102095,0.050018,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",80148
2.102146,0.015008,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",80158
2.102161,0.050498,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",80167
2.102213,0.014273,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",80177
2.102227,0.050978,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",80186
2.102279,0.014561,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",80196
2.102294,0.010016,,,,,,,,,,1.853027,180.670629,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",80199
2.102316,0.007520,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",80205
2.102325,0.050370,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",80214
2.102377,0.014497,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",80224
2.102392,0.050722,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",80233
2.102443,0.014272,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",80243
2.102458,0.050530,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",80252
2.102509,0.014561,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",80262
2.102524,0.009888,,,,,,,,,,1.853027,183.009407,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",80265
2.102546,0.007520,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",80271
2.102555,0.051522,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",80280
2.102608,0.014689,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",80290
2.102623,0.049346,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",80299
2.102673,0.014784,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",80309
2.102688,0.050370,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",80318
2.102739,0.014368,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",80328
2.102754,0.009921,,,,,,,,,,1.853027,182.400667,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",80331
2.102776,0.007776,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",80337
2.102786,0.050530,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",80346
2.102837,0.014241,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",80356
2.102852,0.050466,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",80365
2.102903,0.014689,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",80375
2.102919,0.050210,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",80384
2.102969,0.014368,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",80394
2.102984,0.010113,,,,,,,,,,1.853027,178.937705,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",80397
2.103006,0.007873,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",80403
2.103016,0.050306,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",80412
2.103067,0.014496,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",80422
2.103082,0.049858,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",80431
2.103133,0.014625,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",80441
2.103148,0.050178,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",80450
2.103199,0.014401,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",80460
2.103214,0.009728,,,,,,,,,,1.853027,186.019430,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",80463
2.103236,0.007777,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",80469
2.103245,0.050370,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",80478
2.103297,0.014240,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",80488
2.103311,0.050498,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",80497
2.103363,0.014496,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",80507
2.103378,0.050946,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",80516
2.103429,0.014113,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",80526
2.103444,0.009920,,,,,,,,,,1.853027,182.419054,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",80529
2.103466,0.007840,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",80535
2.103475,0.050946,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",80544
2.103527,0.014305,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",80554
2.103542,0.050402,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",80563
2.103593,0.014560,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",80573
2.103608,0.050466,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",80582
2.103659,0.014369,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",80592
2.103674,0.009760,,,,,,,,,,1.853027,185.409530,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",80595
2.103696,0.007712,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",80601
2.103705,0.051170,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",80610
2.103757,0.014561,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",80620
2.103772,0.050370,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",80629
2.103823,0.014273,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",80639
2.103838,0.050658,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",80648
2.103890,0.014400,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",80658
2.103905,0.009953,,,,,,,,,,1.853027,181.814228,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",80661
2.103927,0.007872,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",80667
2.103937,0.050050,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",80676
2.103987,0.014880,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",80686
2.104003,0.050274,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",80695
2.104054,0.014241,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",80705
2.104069,0.051138,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",80714
2.104120,0.014625,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",80724
2.104136,0.009792,,,,,,,,,,1.853027,184.803617,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",80727
2.104158,0.007489,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",80733
2.104168,0.050050,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",80742
2.104219,0.014048,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",80752
2.104234,0.050658,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",80761
2.104285,0.014208,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",80771
2.104300,0.050178,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",80780
2.104351,0.014849,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",80790
2.104366,0.009760,,,,,,,,,,1.853027,185.409530,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",80793
2.104388,0.007648,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",80799
2.104398,0.050626,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",80808
2.104449,0.014017,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",80818
2.104464,0.050530,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",80827
2.104515,0.014176,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",80837
2.104530,0.050018,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",80846
2.104581,0.014657,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",80856
2.104596,0.009920,,,,,,,,,,1.853027,182.419054,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",80859
2.104618,0.007680,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",80865
2.104627,0.051042,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",80874
2.104679,0.014497,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",80884
2.104694,0.050466,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",80893
2.104745,0.014561,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",80903
2.104761,0.050818,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",80912
2.104812,0.014464,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",80922
2.104827,0.009825,,,,,,,,,,1.853027,184.182902,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",80925
2.104849,0.007360,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",80931
2.104859,0.050402,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",80940
